IM Race-Ethnicity no Unknown,18_Age Categories for NordPred,IM Subsite,IM Histology with All,IM 5-year LATEST,Crude Rate,Count,Population
3,8,0,0,2,0.03,42,162703114
3,8,0,0,3,0.02,31,162703114
3,8,0,1,0,^,^,162703114
3,8,0,1,1,^,^,162703114
3,8,0,1,2,^,^,162703114
3,8,0,1,3,^,^,162703114
3,8,0,2,0,0.02,39,162703114
3,8,0,2,1,0.02,40,162703114
3,8,0,2,2,0.03,41,162703114
3,8,0,2,3,0.02,31,162703114
3,8,1,0,0,^,^,162703114
3,8,1,0,1,0.01,10,162703114
3,8,1,0,2,0.01,11,162703114
3,8,1,0,3,^,^,162703114
3,8,1,1,0,^,^,162703114
3,8,1,1,1,^,^,162703114
3,8,1,1,2,^,^,162703114
3,8,1,1,3,^,^,162703114
3,8,1,2,0,^,^,162703114
3,8,1,2,1,0.01,11,162703114
3,8,1,2,2,0.01,11,162703114
3,8,1,2,3,^,^,162703114
3,8,2,0,0,0.02,28,162703114
3,8,2,0,1,0.02,27,162703114
3,8,2,0,2,0.01,22,162703114
3,8,2,0,3,0.01,14,162703114
3,8,2,1,0,^,^,162703114
3,8,2,1,1,^,^,162703114
3,8,2,1,2,^,^,162703114
3,8,2,1,3,^,^,162703114
3,8,2,2,0,0.02,32,162703114
3,8,2,2,1,0.02,27,162703114
3,8,2,2,2,0.01,22,162703114
3,8,2,2,3,0.01,14,162703114
3,8,3,0,0,0.05,76,162703114
3,8,3,0,1,0.05,79,162703114
3,8,3,0,2,0.05,75,162703114
3,8,3,0,3,0.03,54,162703114
3,8,3,1,0,^,^,162703114
3,8,3,1,1,^,^,162703114
3,8,3,1,2,^,^,162703114
3,8,3,1,3,^,^,162703114
3,8,3,2,0,0.05,78,162703114
3,8,3,2,1,0.05,78,162703114
3,8,3,2,2,0.05,74,162703114
3,8,3,2,3,0.03,53,162703114
3,9,0,0,0,0.04,73,162703114
3,9,0,0,1,0.04,66,162703114
3,9,0,0,2,0.04,58,162703114
3,9,0,0,3,0.02,36,162703114
3,9,0,1,0,^,^,162703114
3,9,0,1,1,^,^,162703114
3,9,0,1,2,^,^,162703114
3,9,0,1,3,^,^,162703114
3,9,0,2,0,0.05,75,162703114
3,9,0,2,1,0.04,65,162703114
3,9,0,2,2,0.04,57,162703114
3,9,0,2,3,0.02,36,162703114
3,9,1,0,0,0.01,11,162703114
3,9,1,0,1,0.01,17,162703114
3,9,1,0,2,0.01,13,162703114
3,9,1,0,3,0.01,15,162703114
3,9,1,1,0,^,^,162703114
3,9,1,1,1,^,^,162703114
3,9,1,1,2,^,^,162703114
3,9,1,1,3,^,^,162703114
3,9,1,2,0,^,^,162703114
3,9,1,2,1,0.01,16,162703114
3,9,1,2,2,0.01,13,162703114
3,9,1,2,3,0.01,15,162703114
3,9,2,0,0,0.02,32,162703114
3,9,2,0,1,0.02,40,162703114
3,9,2,0,2,0.02,31,162703114
3,9,2,0,3,0.01,20,162703114
3,9,2,1,0,^,^,162703114
3,9,2,1,1,^,^,162703114
3,9,2,1,2,^,^,162703114
3,9,2,1,3,^,^,162703114
3,9,2,2,0,0.02,34,162703114
3,9,2,2,1,0.02,40,162703114
3,9,2,2,2,0.02,32,162703114
3,9,2,2,3,0.01,23,162703114
3,9,3,0,0,0.07,116,162703114
3,9,3,0,1,0.08,123,162703114
3,9,3,0,2,0.06,102,162703114
3,9,3,0,3,0.04,71,162703114
3,9,3,1,0,^,^,162703114
3,9,3,1,1,^,^,162703114
3,9,3,1,2,^,^,162703114
3,9,3,1,3,^,^,162703114
3,9,3,2,0,0.07,118,162703114
3,9,3,2,1,0.07,121,162703114
3,9,3,2,2,0.06,102,162703114
3,9,3,2,3,0.05,74,162703114
3,10,0,0,0,0.05,80,162703114
3,10,0,0,1,0.06,91,162703114
3,10,0,0,2,0.06,96,162703114
3,10,0,0,3,0.03,53,162703114
3,10,0,1,0,^,^,162703114
3,10,0,1,1,^,^,162703114
3,10,0,1,2,^,^,162703114
3,10,0,1,3,^,^,162703114
3,10,0,2,0,0.05,84,162703114
3,10,0,2,1,0.06,90,162703114
3,10,0,2,2,0.06,97,162703114
3,10,0,2,3,0.03,54,162703114
3,10,1,0,0,0.02,25,162703114
3,10,1,0,1,0.02,28,162703114
3,10,1,0,2,0.02,27,162703114
3,10,1,0,3,0.01,18,162703114
3,10,1,1,0,^,^,162703114
3,10,1,1,1,^,^,162703114
3,10,1,1,2,^,^,162703114
3,10,1,1,3,^,^,162703114
3,10,1,2,0,0.02,25,162703114
3,10,1,2,1,0.02,27,162703114
3,10,1,2,2,0.02,30,162703114
3,10,1,2,3,0.01,18,162703114
3,10,2,0,0,0.03,51,162703114
3,10,2,0,1,0.03,50,162703114
3,10,2,0,2,0.03,50,162703114
3,10,2,0,3,0.02,38,162703114
3,10,2,1,0,^,^,162703114
3,10,2,1,1,^,^,162703114
3,10,2,1,2,^,^,162703114
3,10,2,1,3,^,^,162703114
3,10,2,2,0,0.03,53,162703114
3,10,2,2,1,0.03,51,162703114
3,10,2,2,2,0.03,53,162703114
3,10,2,2,3,0.02,38,162703114
3,10,3,0,0,0.1,156,162703114
3,10,3,0,1,0.1,169,162703114
3,10,3,0,2,0.11,173,162703114
3,10,3,0,3,0.07,109,162703114
3,10,3,1,0,^,^,162703114
3,10,3,1,1,^,^,162703114
3,10,3,1,2,0.01,11,162703114
3,10,3,1,3,^,^,162703114
3,10,3,2,0,0.1,162,162703114
3,10,3,2,1,0.1,168,162703114
3,10,3,2,2,0.11,180,162703114
3,10,3,2,3,0.07,110,162703114
3,11,0,0,0,0.07,114,162703114
3,11,0,0,1,0.07,115,162703114
3,11,0,0,2,0.08,127,162703114
3,11,0,0,3,0.05,85,162703114
3,11,0,1,0,^,^,162703114
3,11,0,1,1,^,^,162703114
3,11,0,1,2,^,^,162703114
3,11,0,1,3,^,^,162703114
3,11,0,2,0,0.07,118,162703114
3,11,0,2,1,0.07,117,162703114
3,11,0,2,2,0.08,131,162703114
3,11,0,2,3,0.05,83,162703114
3,11,1,0,0,0.01,21,162703114
3,11,1,0,1,0.01,21,162703114
3,11,1,0,2,0.02,36,162703114
3,11,1,0,3,0.02,26,162703114
3,11,1,1,0,^,^,162703114
3,11,1,1,1,^,^,162703114
3,11,1,1,2,^,^,162703114
3,11,1,1,3,^,^,162703114
3,11,1,2,0,0.02,25,162703114
3,11,1,2,1,0.01,22,162703114
3,11,1,2,2,0.02,36,162703114
3,11,1,2,3,0.02,26,162703114
3,11,2,0,0,0.03,53,162703114
3,11,2,0,1,0.04,64,162703114
3,11,2,0,2,0.04,59,162703114
3,11,2,0,3,0.03,44,162703114
3,11,2,1,0,0.01,10,162703114
3,11,2,1,1,^,^,162703114
3,11,2,1,2,^,^,162703114
3,11,2,1,3,^,^,162703114
3,11,2,2,0,0.04,62,162703114
3,11,2,2,1,0.04,67,162703114
3,11,2,2,2,0.04,63,162703114
3,11,2,2,3,0.03,48,162703114
3,11,3,0,0,0.12,188,162703114
3,11,3,0,1,0.12,200,162703114
3,11,3,0,2,0.14,222,162703114
3,11,3,0,3,0.1,155,162703114
3,11,3,1,0,0.01,20,162703114
3,11,3,1,1,0.01,16,162703114
3,11,3,1,2,0.01,12,162703114
3,11,3,1,3,^,^,162703114
3,11,3,2,0,0.13,205,162703114
3,11,3,2,1,0.13,206,162703114
3,11,3,2,2,0.14,230,162703114
3,11,3,2,3,0.1,157,162703114
3,12,0,0,0,0.09,141,162703114
3,12,0,0,1,0.09,147,162703114
3,12,0,0,2,0.09,149,162703114
3,12,0,0,3,0.07,107,162703114
3,12,0,1,0,^,^,162703114
3,12,0,1,1,^,^,162703114
3,12,0,1,2,^,^,162703114
3,12,0,1,3,^,^,162703114
3,12,0,2,0,0.09,145,162703114
3,12,0,2,1,0.09,148,162703114
3,12,0,2,2,0.09,152,162703114
3,12,0,2,3,0.07,111,162703114
3,12,1,0,0,0.02,28,162703114
3,12,1,0,1,0.02,39,162703114
3,12,1,0,2,0.03,46,162703114
3,12,1,0,3,0.02,38,162703114
3,12,1,1,0,^,^,162703114
3,12,1,1,1,^,^,162703114
3,12,1,1,2,^,^,162703114
3,12,1,1,3,^,^,162703114
3,12,1,2,0,0.02,31,162703114
3,12,1,2,1,0.02,39,162703114
3,12,1,2,2,0.03,49,162703114
3,12,1,2,3,0.02,40,162703114
3,12,2,0,0,0.04,67,162703114
3,12,2,0,1,0.04,58,162703114
3,12,2,0,2,0.04,61,162703114
3,12,2,0,3,0.04,62,162703114
3,12,2,1,0,^,^,162703114
3,12,2,1,1,^,^,162703114
3,12,2,1,2,^,^,162703114
3,12,2,1,3,^,^,162703114
3,12,2,2,0,0.04,68,162703114
3,12,2,2,1,0.04,58,162703114
3,12,2,2,2,0.04,65,162703114
3,12,2,2,3,0.04,64,162703114
3,12,3,0,0,0.15,236,162703114
3,12,3,0,1,0.15,244,162703114
3,12,3,0,2,0.16,256,162703114
3,12,3,0,3,0.13,207,162703114
3,12,3,1,0,0.01,11,162703114
3,12,3,1,1,0.01,12,162703114
3,12,3,1,2,0.01,12,162703114
3,12,3,1,3,^,^,162703114
3,12,3,2,0,0.15,244,162703114
3,12,3,2,1,0.15,245,162703114
3,12,3,2,2,0.16,266,162703114
3,12,3,2,3,0.13,215,162703114
3,13,0,0,0,0.13,214,162703114
3,13,0,0,1,0.12,197,162703114
3,13,0,0,2,0.1,166,162703114
3,13,0,0,3,0.07,109,162703114
3,13,0,1,0,0.01,10,162703114
3,13,0,1,1,^,^,162703114
3,13,0,1,2,0.01,13,162703114
3,13,0,1,3,^,^,162703114
3,13,0,2,0,0.13,217,162703114
3,13,0,2,1,0.11,187,162703114
3,13,0,2,2,0.11,174,162703114
3,13,0,2,3,0.07,111,162703114
3,13,1,0,0,0.02,39,162703114
3,13,1,0,1,0.02,32,162703114
3,13,1,0,2,0.04,58,162703114
3,13,1,0,3,0.02,39,162703114
3,13,1,1,0,^,^,162703114
3,13,1,1,1,^,^,162703114
3,13,1,1,2,^,^,162703114
3,13,1,1,3,^,^,162703114
3,13,1,2,0,0.03,41,162703114
3,13,1,2,1,0.02,33,162703114
3,13,1,2,2,0.04,59,162703114
3,13,1,2,3,0.02,39,162703114
3,13,2,0,0,0.05,74,162703114
3,13,2,0,1,0.05,88,162703114
3,13,2,0,2,0.05,85,162703114
3,13,2,0,3,0.05,79,162703114
3,13,2,1,0,^,^,162703114
3,13,2,1,1,0.01,12,162703114
3,13,2,1,2,^,^,162703114
3,13,2,1,3,^,^,162703114
3,13,2,2,0,0.05,80,162703114
3,13,2,2,1,0.06,99,162703114
3,13,2,2,2,0.05,87,162703114
3,13,2,2,3,0.05,79,162703114
3,13,3,0,0,0.2,327,162703114
3,13,3,0,1,0.19,317,162703114
3,13,3,0,2,0.19,309,162703114
3,13,3,0,3,0.14,227,162703114
3,13,3,1,0,0.01,19,162703114
3,13,3,1,1,0.01,15,162703114
3,13,3,1,2,0.01,20,162703114
3,13,3,1,3,0.01,11,162703114
3,13,3,2,0,0.21,338,162703114
3,13,3,2,1,0.2,319,162703114
3,13,3,2,2,0.2,320,162703114
3,13,3,2,3,0.14,229,162703114
3,14,0,0,0,0.18,295,162703114
3,14,0,0,1,0.17,275,162703114
3,14,0,0,2,0.14,221,162703114
3,14,0,0,3,0.08,127,162703114
3,14,0,1,0,^,^,162703114
3,14,0,1,1,^,^,162703114
3,14,0,1,2,^,^,162703114
3,14,0,1,3,^,^,162703114
3,14,0,2,0,0.18,297,162703114
3,14,0,2,1,0.17,275,162703114
3,14,0,2,2,0.14,223,162703114
3,14,0,2,3,0.08,133,162703114
3,14,1,0,0,0.03,46,162703114
3,14,1,0,1,0.04,57,162703114
3,14,1,0,2,0.02,40,162703114
3,14,1,0,3,0.02,39,162703114
3,14,1,1,0,^,^,162703114
3,14,1,1,1,^,^,162703114
3,14,1,1,2,^,^,162703114
3,14,1,1,3,^,^,162703114
3,14,1,2,0,0.03,46,162703114
3,14,1,2,1,0.03,56,162703114
3,14,1,2,2,0.02,40,162703114
3,14,1,2,3,0.03,42,162703114
3,14,2,0,0,0.07,109,162703114
3,14,2,0,1,0.06,90,162703114
3,14,2,0,2,0.04,67,162703114
3,14,2,0,3,0.03,56,162703114
3,14,2,1,0,^,^,162703114
3,14,2,1,1,^,^,162703114
3,14,2,1,2,^,^,162703114
3,14,2,1,3,^,^,162703114
3,14,2,2,0,0.07,111,162703114
3,14,2,2,1,0.06,91,162703114
3,14,2,2,2,0.04,72,162703114
3,14,2,2,3,0.04,57,162703114
3,14,3,0,0,0.28,450,162703114
3,14,3,0,1,0.26,422,162703114
3,14,3,0,2,0.2,328,162703114
3,14,3,0,3,0.14,222,162703114
3,14,3,1,0,0.01,15,162703114
3,14,3,1,1,0.01,19,162703114
3,14,3,1,2,0.01,11,162703114
3,14,3,1,3,0.01,14,162703114
3,14,3,2,0,0.28,454,162703114
3,14,3,2,1,0.26,422,162703114
3,14,3,2,2,0.21,335,162703114
3,14,3,2,3,0.14,232,162703114
3,15,0,0,0,0.23,368,162703114
3,15,0,0,1,0.18,286,162703114
3,15,0,0,2,0.14,234,162703114
3,15,0,0,3,0.09,151,162703114
3,15,0,1,0,0.01,14,162703114
3,15,0,1,1,0.01,12,162703114
3,15,0,1,2,^,^,162703114
3,15,0,1,3,^,^,162703114
3,15,0,2,0,0.23,376,162703114
3,15,0,2,1,0.18,287,162703114
3,15,0,2,2,0.15,236,162703114
3,15,0,2,3,0.1,156,162703114
3,15,1,0,0,0.03,55,162703114
3,15,1,0,1,0.04,59,162703114
3,15,1,0,2,0.02,38,162703114
3,15,1,0,3,0.02,39,162703114
3,15,1,1,0,^,^,162703114
3,15,1,1,1,^,^,162703114
3,15,1,1,2,^,^,162703114
3,15,1,1,3,^,^,162703114
3,15,1,2,0,0.04,57,162703114
3,15,1,2,1,0.04,59,162703114
3,15,1,2,2,0.02,39,162703114
3,15,1,2,3,0.02,37,162703114
3,15,2,0,0,0.07,112,162703114
3,15,2,0,1,0.06,98,162703114
3,15,2,0,2,0.06,90,162703114
3,15,2,0,3,0.04,65,162703114
3,15,2,1,0,^,^,162703114
3,15,2,1,1,^,^,162703114
3,15,2,1,2,^,^,162703114
3,15,2,1,3,^,^,162703114
3,15,2,2,0,0.07,112,162703114
3,15,2,2,1,0.06,100,162703114
3,15,2,2,2,0.06,93,162703114
3,15,2,2,3,0.04,66,162703114
3,15,3,0,0,0.33,535,162703114
3,15,3,0,1,0.27,443,162703114
3,15,3,0,2,0.22,362,162703114
3,15,3,0,3,0.16,255,162703114
3,15,3,1,0,0.01,20,162703114
3,15,3,1,1,0.01,16,162703114
3,15,3,1,2,0.01,17,162703114
3,15,3,1,3,0.01,12,162703114
3,15,3,2,0,0.33,545,162703114
3,15,3,2,1,0.27,446,162703114
3,15,3,2,2,0.23,368,162703114
3,15,3,2,3,0.16,259,162703114
3,16,0,0,0,0.17,284,162703114
3,16,0,0,1,0.2,326,162703114
3,16,0,0,2,0.15,242,162703114
3,16,0,0,3,0.1,162,162703114
3,16,0,1,0,^,^,162703114
3,16,0,1,1,^,^,162703114
3,16,0,1,2,^,^,162703114
3,16,0,1,3,^,^,162703114
3,16,0,2,0,0.17,284,162703114
3,16,0,2,1,0.2,325,162703114
3,16,0,2,2,0.15,245,162703114
3,16,0,2,3,0.1,168,162703114
3,16,1,0,0,0.03,50,162703114
3,16,1,0,1,0.03,51,162703114
3,16,1,0,2,0.03,56,162703114
3,16,1,0,3,0.03,42,162703114
3,16,1,1,0,^,^,162703114
3,16,1,1,1,^,^,162703114
3,16,1,1,2,^,^,162703114
3,16,1,1,3,^,^,162703114
3,16,1,2,0,0.03,51,162703114
3,16,1,2,1,0.03,51,162703114
3,16,1,2,2,0.03,56,162703114
3,16,1,2,3,0.03,42,162703114
3,16,2,0,0,0.05,88,162703114
3,16,2,0,1,0.05,79,162703114
3,16,2,0,2,0.06,93,162703114
3,16,2,0,3,0.03,55,162703114
3,16,2,1,0,^,^,162703114
3,16,2,1,1,^,^,162703114
3,16,2,1,2,0.01,11,162703114
3,16,2,1,3,^,^,162703114
3,16,2,2,0,0.06,90,162703114
3,16,2,2,1,0.05,78,162703114
3,16,2,2,2,0.06,100,162703114
3,16,2,2,3,0.04,57,162703114
3,16,3,0,0,0.26,422,162703114
3,16,3,0,1,0.28,456,162703114
3,16,3,0,2,0.24,391,162703114
3,16,3,0,3,0.16,259,162703114
3,16,3,1,0,0.01,14,162703114
3,16,3,1,1,0.01,10,162703114
3,16,3,1,2,0.01,19,162703114
3,16,3,1,3,0.01,13,162703114
3,16,3,2,0,0.26,425,162703114
3,16,3,2,1,0.28,454,162703114
3,16,3,2,2,0.25,401,162703114
3,16,3,2,3,0.16,267,162703114
3,17,0,0,0,0.16,254,162703114
3,17,0,0,1,0.18,293,162703114
3,17,0,0,2,0.18,300,162703114
3,17,0,0,3,0.16,264,162703114
3,17,0,1,0,^,^,162703114
3,17,0,1,1,0.01,12,162703114
3,17,0,1,2,0.01,13,162703114
3,17,0,1,3,^,^,162703114
3,17,0,2,0,0.15,252,162703114
3,17,0,2,1,0.18,293,162703114
3,17,0,2,2,0.19,306,162703114
3,17,0,2,3,0.16,265,162703114
3,17,1,0,0,0.02,30,162703114
3,17,1,0,1,0.02,36,162703114
3,17,1,0,2,0.04,63,162703114
3,17,1,0,3,0.02,38,162703114
3,17,1,1,0,^,^,162703114
3,17,1,1,1,^,^,162703114
3,17,1,1,2,^,^,162703114
3,17,1,1,3,^,^,162703114
3,17,1,2,0,0.02,32,162703114
3,17,1,2,1,0.02,37,162703114
3,17,1,2,2,0.04,63,162703114
3,17,1,2,3,0.02,39,162703114
3,17,2,0,0,0.05,82,162703114
3,17,2,0,1,0.06,101,162703114
3,17,2,0,2,0.06,103,162703114
3,17,2,0,3,0.05,80,162703114
3,17,2,1,0,^,^,162703114
3,17,2,1,1,^,^,162703114
3,17,2,1,2,^,^,162703114
3,17,2,1,3,^,^,162703114
3,17,2,2,0,0.05,82,162703114
3,17,2,2,1,0.06,103,162703114
3,17,2,2,2,0.07,107,162703114
3,17,2,2,3,0.05,80,162703114
3,17,3,0,0,0.22,366,162703114
3,17,3,0,1,0.26,430,162703114
3,17,3,0,2,0.29,466,162703114
3,17,3,0,3,0.23,382,162703114
3,17,3,1,0,0.01,11,162703114
3,17,3,1,1,0.01,16,162703114
3,17,3,1,2,0.01,20,162703114
3,17,3,1,3,^,^,162703114
3,17,3,2,0,0.22,366,162703114
3,17,3,2,1,0.27,433,162703114
3,17,3,2,2,0.29,476,162703114
3,17,3,2,3,0.24,384,162703114
4,0,0,0,0,^,^,372593924
4,0,0,0,1,^,^,372593924
4,0,0,0,2,^,^,372593924
4,0,0,0,3,^,^,372593924
4,0,0,1,0,^,^,372593924
4,0,0,1,1,^,^,372593924
4,0,0,1,2,^,^,372593924
4,0,0,1,3,^,^,372593924
4,0,0,2,0,^,^,372593924
4,0,0,2,1,^,^,372593924
4,0,0,2,2,^,^,372593924
4,0,0,2,3,^,^,372593924
4,0,1,0,0,^,^,372593924
4,0,1,0,1,^,^,372593924
4,0,1,0,2,^,^,372593924
4,0,1,0,3,^,^,372593924
4,0,1,1,0,^,^,372593924
4,0,1,1,1,^,^,372593924
4,0,1,1,2,^,^,372593924
4,0,1,1,3,^,^,372593924
4,0,1,2,0,^,^,372593924
4,0,1,2,1,^,^,372593924
4,0,1,2,2,^,^,372593924
4,0,1,2,3,^,^,372593924
4,0,2,0,0,^,^,372593924
4,0,2,0,1,^,^,372593924
4,0,2,0,2,^,^,372593924
4,0,2,0,3,^,^,372593924
4,0,2,1,0,^,^,372593924
4,0,2,1,1,^,^,372593924
4,0,2,1,2,^,^,372593924
4,0,2,1,3,^,^,372593924
4,0,2,2,0,^,^,372593924
4,0,2,2,1,^,^,372593924
4,0,2,2,2,^,^,372593924
4,0,2,2,3,^,^,372593924
4,0,3,0,0,^,^,372593924
4,0,3,0,1,^,^,372593924
4,0,3,0,2,^,^,372593924
4,0,3,0,3,^,^,372593924
4,0,3,1,0,^,^,372593924
4,0,3,1,1,^,^,372593924
4,0,3,1,2,^,^,372593924
4,0,3,1,3,^,^,372593924
4,0,3,2,0,^,^,372593924
4,0,3,2,1,^,^,372593924
4,0,3,2,2,^,^,372593924
4,0,3,2,3,^,^,372593924
4,1,0,0,0,^,^,372593924
4,1,0,0,1,^,^,372593924
4,1,0,0,2,^,^,372593924
4,1,0,0,3,^,^,372593924
4,1,0,1,0,^,^,372593924
4,1,0,1,1,^,^,372593924
4,1,0,1,2,^,^,372593924
4,1,0,1,3,^,^,372593924
4,1,0,2,0,^,^,372593924
4,1,0,2,1,^,^,372593924
4,1,0,2,2,^,^,372593924
4,1,0,2,3,^,^,372593924
4,1,1,0,0,^,^,372593924
4,1,1,0,1,^,^,372593924
4,1,1,0,2,^,^,372593924
4,1,1,0,3,^,^,372593924
4,1,1,1,0,^,^,372593924
4,1,1,1,1,^,^,372593924
4,1,1,1,2,^,^,372593924
4,1,1,1,3,^,^,372593924
4,1,1,2,0,^,^,372593924
4,1,1,2,1,^,^,372593924
4,1,1,2,2,^,^,372593924
4,1,1,2,3,^,^,372593924
4,1,2,0,0,^,^,372593924
4,1,2,0,1,^,^,372593924
4,1,2,0,2,^,^,372593924
4,1,2,0,3,^,^,372593924
4,1,2,1,0,^,^,372593924
4,1,2,1,1,^,^,372593924
4,1,2,1,2,^,^,372593924
4,1,2,1,3,^,^,372593924
4,1,2,2,0,^,^,372593924
4,1,2,2,1,^,^,372593924
4,1,2,2,2,^,^,372593924
4,1,2,2,3,^,^,372593924
4,1,3,0,0,^,^,372593924
4,1,3,0,1,^,^,372593924
4,1,3,0,2,^,^,372593924
4,1,3,0,3,^,^,372593924
4,1,3,1,0,^,^,372593924
4,1,3,1,1,^,^,372593924
4,1,3,1,2,^,^,372593924
4,1,3,1,3,^,^,372593924
4,1,3,2,0,^,^,372593924
4,1,3,2,1,^,^,372593924
4,1,3,2,2,^,^,372593924
4,1,3,2,3,^,^,372593924
4,2,0,0,0,^,^,372593924
4,2,0,0,1,^,^,372593924
4,2,0,0,2,^,^,372593924
4,2,0,0,3,^,^,372593924
4,2,0,1,0,^,^,372593924
4,2,0,1,1,^,^,372593924
4,2,0,1,2,^,^,372593924
4,2,0,1,3,^,^,372593924
4,2,0,2,0,^,^,372593924
4,2,0,2,1,^,^,372593924
4,2,0,2,2,^,^,372593924
4,2,0,2,3,^,^,372593924
4,2,1,0,0,^,^,372593924
4,2,1,0,1,^,^,372593924
4,2,1,0,2,^,^,372593924
4,2,1,0,3,^,^,372593924
4,2,1,1,0,^,^,372593924
4,2,1,1,1,^,^,372593924
4,2,1,1,2,^,^,372593924
4,2,1,1,3,^,^,372593924
4,2,1,2,0,^,^,372593924
4,2,1,2,1,^,^,372593924
4,2,1,2,2,^,^,372593924
4,2,1,2,3,^,^,372593924
4,2,2,0,0,^,^,372593924
4,2,2,0,1,^,^,372593924
4,2,2,0,2,^,^,372593924
4,2,2,0,3,^,^,372593924
4,2,2,1,0,^,^,372593924
4,2,2,1,1,^,^,372593924
4,2,2,1,2,^,^,372593924
4,2,2,1,3,^,^,372593924
4,2,2,2,0,^,^,372593924
4,2,2,2,1,^,^,372593924
4,2,2,2,2,^,^,372593924
4,2,2,2,3,^,^,372593924
4,2,3,0,0,^,^,372593924
4,2,3,0,1,^,^,372593924
4,2,3,0,2,^,^,372593924
4,2,3,0,3,^,^,372593924
4,2,3,1,0,^,^,372593924
4,2,3,1,1,^,^,372593924
4,2,3,1,2,^,^,372593924
4,2,3,1,3,^,^,372593924
4,2,3,2,0,^,^,372593924
4,2,3,2,1,^,^,372593924
4,2,3,2,2,^,^,372593924
4,2,3,2,3,^,^,372593924
4,3,0,0,0,^,^,372593924
4,3,0,0,1,^,^,372593924
4,3,0,0,2,^,^,372593924
4,3,0,0,3,^,^,372593924
4,3,0,1,0,^,^,372593924
4,3,0,1,1,^,^,372593924
4,3,0,1,2,^,^,372593924
4,3,0,1,3,^,^,372593924
4,3,0,2,0,^,^,372593924
4,3,0,2,1,^,^,372593924
4,3,0,2,2,^,^,372593924
4,3,0,2,3,^,^,372593924
4,3,1,0,0,^,^,372593924
4,3,1,0,1,^,^,372593924
4,3,1,0,2,^,^,372593924
4,3,1,0,3,^,^,372593924
4,3,1,1,0,^,^,372593924
4,3,1,1,1,^,^,372593924
4,3,1,1,2,^,^,372593924
4,3,1,1,3,^,^,372593924
4,3,1,2,0,^,^,372593924
4,3,1,2,1,^,^,372593924
4,3,1,2,2,^,^,372593924
4,3,1,2,3,^,^,372593924
4,3,2,0,0,^,^,372593924
4,3,2,0,1,^,^,372593924
4,3,2,0,2,^,^,372593924
4,3,2,0,3,^,^,372593924
4,3,2,1,0,^,^,372593924
4,3,2,1,1,^,^,372593924
4,3,2,1,2,^,^,372593924
4,3,2,1,3,^,^,372593924
4,3,2,2,0,^,^,372593924
4,3,2,2,1,^,^,372593924
4,3,2,2,2,^,^,372593924
4,3,2,2,3,^,^,372593924
4,3,3,0,0,^,^,372593924
4,3,3,0,1,^,^,372593924
4,3,3,0,2,^,^,372593924
4,3,3,0,3,^,^,372593924
4,3,3,1,0,^,^,372593924
4,3,3,1,1,^,^,372593924
4,3,3,1,2,^,^,372593924
4,3,3,1,3,^,^,372593924
4,3,3,2,0,^,^,372593924
4,3,3,2,1,^,^,372593924
4,3,3,2,2,^,^,372593924
4,3,3,2,3,^,^,372593924
4,4,0,0,0,^,^,372593924
4,4,0,0,1,^,^,372593924
4,4,0,0,2,0,11,372593924
4,4,0,0,3,^,^,372593924
4,4,0,1,0,^,^,372593924
4,4,0,1,1,^,^,372593924
4,4,0,1,2,^,^,372593924
4,4,0,1,3,^,^,372593924
4,4,0,2,0,^,^,372593924
4,4,0,2,1,^,^,372593924
4,4,0,2,2,0,11,372593924
4,4,0,2,3,^,^,372593924
4,4,1,0,0,^,^,372593924
4,4,1,0,1,^,^,372593924
4,4,1,0,2,^,^,372593924
4,4,1,0,3,^,^,372593924
4,4,1,1,0,^,^,372593924
4,4,1,1,1,^,^,372593924
4,4,1,1,2,^,^,372593924
4,4,1,1,3,^,^,372593924
4,4,1,2,0,^,^,372593924
4,4,1,2,1,^,^,372593924
4,4,1,2,2,^,^,372593924
4,4,1,2,3,^,^,372593924
4,4,2,0,0,^,^,372593924
4,4,2,0,1,^,^,372593924
4,4,2,0,2,^,^,372593924
4,4,2,0,3,^,^,372593924
4,4,2,1,0,^,^,372593924
4,4,2,1,1,^,^,372593924
4,4,2,1,2,^,^,372593924
4,4,2,1,3,^,^,372593924
4,4,2,2,0,^,^,372593924
4,4,2,2,1,^,^,372593924
4,4,2,2,2,^,^,372593924
4,4,2,2,3,^,^,372593924
4,4,3,0,0,0,11,372593924
4,4,3,0,1,0,13,372593924
4,4,3,0,2,0,15,372593924
4,4,3,0,3,0,15,372593924
4,4,3,1,0,^,^,372593924
4,4,3,1,1,^,^,372593924
4,4,3,1,2,^,^,372593924
4,4,3,1,3,^,^,372593924
4,4,3,2,0,0,12,372593924
4,4,3,2,1,0,13,372593924
4,4,3,2,2,0,16,372593924
4,4,3,2,3,0,15,372593924
4,5,0,0,0,^,^,372593924
4,5,0,0,1,0.01,25,372593924
4,5,0,0,2,0.01,27,372593924
4,5,0,0,3,0,10,372593924
4,5,0,1,0,^,^,372593924
4,5,0,1,1,^,^,372593924
4,5,0,1,2,^,^,372593924
4,5,0,1,3,^,^,372593924
4,5,0,2,0,^,^,372593924
4,5,0,2,1,0.01,25,372593924
4,5,0,2,2,0.01,27,372593924
4,5,0,2,3,^,^,372593924
4,5,1,0,0,^,^,372593924
4,5,1,0,1,^,^,372593924
4,5,1,0,2,^,^,372593924
4,5,1,0,3,^,^,372593924
